"id;""user_id"";""created_at"";""tweet_text"";""hashtag_entities"";""url_entities"";""favorites_count"";""retweet_count"";""quoted_status_id"";""in_reply_to_status_id"""
"507903123281563649;153944899;""2014-09-05 14:48:35"";""Yesterday", I discussed issues important to our business community w/ Empresarios (AEM)," which was founded in SA. http://t.co/XeE4hJcZCI"";""{}"";""{}"";1;0;;"
"643439040394493952;15985455;""2015-09-14 14:59:56"";""RT @Indiana_EDC: .@Honda recently celebrated its 1 millionth car built in IN. @GovPenceIN thanks the company for its Hoosier presence. http..."";""{}"";""{}"";0;2;;"
"773537390908416000;950328072;""2016-09-07 15:04:20"";""Nearly 1.5M more have been wounded protecting the American flag. Meanwhile"," Mr. Kaepernick will be paid $11.9M this season to play a game."";""{}"";""{}"";2;5;;"
"688019734516887554;137407124;""2016-01-15 15:27:42"";""@DrCaw Fingers crossed!"";""{}"";""{}"";0;0;;688019497693884418"
"364865923540189185;78445977;""2013-08-06 21:49:49"";""Show your support for your community and participate in the 30th annual #NationalNightOut event in your neighborhood. @fairfaxcounty #PWC"";""{NationalNightOut","PWC}"";""{}"";0;2;;"
"616695412590678017;2916086925;""2015-07-02 19:50:18"";""RT @repjohnlewis: 51 years ago today"," the Civil Rights Act of 1964 was signed into law. http://t.co/H31ZwoQtkC"";""{}"";""{}"";0;590;;"
"12713194605;22527499;""2010-04-23 16:59:16"";""HHS doesn't know how much @healthcare will cost http://tinyurl.com/2wh6gf8 @allahpundit #techgop #hcr"";""{techgop","hcr}"";""{}"";0;0;;"
"469471181029253120;1849261916;""2014-05-22 13:33:46"";""Our Veterans deserve the best: http://t.co/wBLUYWBQJV #VAAccountability"";""{VAAccountability}"";""{http://t.co/wBLUYWBQJV}"";0;1;;"
"402903268223090688;1068499286;""2013-11-19 20:56:39"";""RT @RepDerekKilmer: Congress needs to pass a budget that provides economic stability to our entrepreneurs", innovators," &amp; job creators. #Ent..."";""{}"";""{}"";0;5;;"
"593871216936669185;2964222544;""2015-04-30 20:15:06"";""Hosted talk about potential new @NLRB standard that would harm #SmallBiz: https://t.co/ZreH4IvnKs @HouseSmallBiz http://t.co/Jr1QgTd5kQ"";""{SmallBiz}"";""{https://t.co/ZreH4IvnKs}"";2;7;;"
"426056075574407168;432771620;""2014-01-22 18:17:38"";""People shouldn't be removed from juries for being gay. Federal appeals court agreed &amp; my bill would put a stop to it. http://t.co/KUbDXNe8CJ"";""{}"";""{http://t.co/KUbDXNe8CJ}"";2;0;;"
"695311520369082368;213795411;""2016-02-04 18:22:39"";""According to textile expert Dr. Majid Sarmadi"," pink clothing may be more visible to other hunters than blaze orange. Both are now legal."";""{}"";""{}"";7;3;;"
"614081248978432000;40302336;""2015-06-25 14:42:33"";""Great #SCOTUS decision in #KingvBurwell affirming affordable #healthcare remains available for millions of Americans"";""{SCOTUS",KingvBurwell,"healthcare}"";""{}"";19;19;;"
"159262688705380352;221162525;""2012-01-17 13:15:58"";""I was just discussed private equity and the free enterprise system on CNBC's Squawk Box. View here for more: http://t.co/x3nJ3WDH"";""{}"";""{http://t.co/x3nJ3WDH}"";0;1;;"
"421764082392240128;132201224;""2014-01-10 22:02:47"";""@SteveScalise @Saints I can already taste that delicious gulf shrimp! #GoHawks #12thMan"";""{GoHawks","12thMan}"";""{}"";0;0;;421747479306989568"
"718190641969307650;248495200;""2016-04-07 21:36:07"";""Six Months in", the US has Resettled only 1,285 of 10,"000 Pledged Syrian Refugees. @humanrights1st https://t.co/lu9uNoPrdW #RefugeesWelcome"";""{RefugeesWelcome}"";""{https://t.co/lu9uNoPrdW}"";9;10;;"
"490625140883873792;39525554;""2014-07-19 22:32:03"";""I want to wish a very happy birthday to my best friend and First Lady"," Dianne. @FirstLadyDB"";""{}"";""{}"";33;6;;"
"651506016283066368;19028248;""2015-10-06 21:15:13"";""Vitter-Udall chemical safety bill nears Senate vote with bipartisan backing http://t.co/A0TUGWuf12 @nolanews #TSCA #chemicalreform"";""{TSCA","chemicalreform}"";""{http://t.co/A0TUGWuf12}"";0;4;;"
"438406636206850048;52503751;""2014-02-25 20:14:21"";""@BVAHillUpdates Thanks for coming by!"";""{}"";""{}"";0;0;;438400958021001217"
"792412386871414784;85396297;""2016-10-29 17:06:49"";""#USSIllinois along with the Washington to be commissioned early next year"," represent the first subs from the increased build rate."";""{USSIllinois}"";""{}"";1;0;;792412196705828864"
"577892037804060672;60828944;""2015-03-17 17:59:33"";""RT @NASAGoddardPix: Babam! How about a little something green today? """"St. Patrick's Aurora"""" by @alaskansurveyor: http://t.co/9CYbUelZ1W htt..."";""{}"";""{http://t.co/9CYbUelZ1W}"";0;275;;"
"701887818964951040;234406945;""2016-02-22 21:54:31"";""RT @argusleader: BREAKING: Teacher pay bill passes the House"," 47-21. Moves on to the Senate. Details to come. https://t.co/gETI9BPWG1"";""{}"";""{https://t.co/gETI9BPWG1}"";0;43;;"
"634112773954379776;193732179;""2015-08-19 21:20:41"";""What's the cost of an #immigration plan fueled by fear &amp; lies? $166 billion. The cost to our society? Far greater. http://t.co/WnGSJnVXO2"";""{immigration}"";""{http://t.co/WnGSJnVXO2}"";0;1;;"
"829815409008267264;815733290955112448;""2017-02-09 22:13:05"";""Unlawfully detaining and deporting individuals is wrong. Denying them access to an attorney is a gross violation of their basic rights."";""{}"";""{}"";40;10;;829814019196280833"
"25783621392;34340464;""2010-09-28 13:21:45"";""The fiscal year ends Thursday and we still don't have a budget for 2011: http://bit.ly/dc9R3r #debt via @CNN"";""{debt}"";""{}"";0;0;;"
"722435848420139010;242426145;""2016-04-19 14:45:03"";""RT @HouseDemocrats: Instead of coming together w/Dems to pass #budget that will grow paychecks of Americans"," @HouseGOP has decided not to p..."";""{budget}"";""{}"";0;150;;"
"578299102124843008;131546062;""2015-03-18 20:57:04"";""Go @UNFOspreys tonight in the @marchmadness tournament. FL is rooting for you! @NCAA"";""{}"";""{}"";11;7;;"
"773577360725737473;19394188;""2016-09-07 17:43:09"";"".@dcexaminer: """"GOP senators seek #Obamacare exemption for those without choices"""" https://t.co/2pqMwCGRGS"";""{Obamacare}"";""{https://t.co/2pqMwCGRGS}"";19;12;;"
"771843568692441088;2916915026;""2016-09-02 22:53:41"";""RT @GLISPA_discuss: #Hawaii's new plan for sustainable development #IUCNcongress Aloha+ Challenge @GovHawaii  https://t.co/Ip5sSYpDOK"";""{Hawaii","IUCNcongress}"";""{https://t.co/Ip5sSYpDOK}"";0;1;;"
"10692313543;20545793;""2010-03-18 22:24:11"";""From my site: Schrader Joins Colleagues in Introducing Legislation to Cut Government Spending: Yesterday Congressm... http://bit.ly/9a91MR"";""{}"";""{}"";0;0;;"
"672865229240442880;112740986;""2015-12-04 19:49:06"";""RT @Lacrosseschools: @RepRonKind meets with students at 7 Rivers Community High School. Discusses service", community," and more. https://t.c..."";""{}"";""{}"";0;1;;"
"495296251291004930;7429102;""2014-08-01 19:53:23"";""RT @StephenSchatz: Sen. @MarkWarner named Legislator of the Year by National #Retail Federation. http://t.co/32gUzClrmd #retailadvocates #d..."";""{Retail","retailadvocates}"";""{http://t.co/32gUzClrmd}"";0;7;;"
"596426235309338624;584012853;""2015-05-07 21:27:50"";""This #NationalDayofPrayer is so important and I am honored to be a part of this letter. "

"http://t.co/dVOKy87M9d http://t.co/5PeEOnv9U1"";""{NationalDayofPrayer}"";""{http://t.co/dVOKy87M9d}"";4;4;;"
"776112157767397376;1060984272;""2016-09-14 17:35:32"";""Rebecca Gibson"";""{}"";""{}"";0;0;;"
"605750542908985344;117501995;""2015-06-02 14:59:18"";""WA state is facing an unprecedented #drought with @WSDAgov predicting crop losses could be as much as $1.2B this year."";""{drought}"";""{}"";2;9;;"
"544234028522803200;1060984272;""2014-12-14 20:54:38"";""Our hearts our broken but our spirits are not. Mourning the tragedy at Sandy Hook Elementary School 2 yrs ago today https://t.co/bNhcsod7Bj"";""{}"";""{https://t.co/bNhcsod7Bj}"";0;2;;"
"714066335106342912;16160352;""2016-03-27 12:27:35"";""Happy Easter!"";""{}"";""{}"";144;21;;"
"688018930850492419;131546062;""2016-01-15 15:24:30"";""Hernando woman spent over $20k for 2hr hospital visit. We must fix this. WATCH patients price gouged at FL hospitals https://t.co/VliudGwOFA"";""{}"";""{https://t.co/VliudGwOFA}"";14;7;;"
"737409554447773696;232268199;""2016-05-30 22:25:12"";""Listen to press briefing after I visited hospitalized Correction Officer at Upstate University Hospital in Syracuse https://t.co/hYCDKe89DK"";""{}"";""{https://t.co/hYCDKe89DK}"";15;19;;"
"517344502386655232;58928690;""2014-10-01 16:05:15"";""Learn more about #Ebola on the @CDCgov website at http://t.co/pHVCFdFWN4."";""{Ebola}"";""{http://t.co/pHVCFdFWN4}"";2;0;;"
"661188627611955200;1155212191;""2015-11-02 14:30:27"";"".@SpeakerRyan offers a new day and a new opportunity for Congress --&gt; my latest @TribLIVE op-ed  https://t.co/pfm4sKbhT6"";""{}"";""{https://t.co/pfm4sKbhT6}"";2;3;;"
"829732665658077185;808416682972770304;""2017-02-09 16:44:17"";""Happy #NationalPizzaDay! https://t.co/TkXcZOpWav"";""{NationalPizzaDay}"";""{}"";20;9;;"
"831474453964021760;42337890;""2017-02-14 12:05:32"";""RT @AJENews: BREAKING: Kim Jong Un's half-brother assassinated in Malaysia by North Korean female operatives"," S Korea media says https://t...."";""{}"";""{}"";0;903;;"
"682989809648832512;15600527;""2016-01-01 18:20:34"";""Went by Cahokia Mounds State Park.  Note the standing water from recent rains. https://t.co/uRW6T92G1K"";""{}"";""{}"";2;2;;"
"693156435455254528;235271965;""2016-01-29 19:39:07"";""Thanks to volunteer firefighters @ District 8 fire department for your work during Winter Storm Goliath #PeopleofNM https://t.co/YKdA6CfGvF"";""{PeopleofNM}"";""{https://t.co/YKdA6CfGvF}"";1;0;;"
"816665927731335169;25781141;""2017-01-04 15:21:44"";""RT @SecBurwell: #CoverageMatters for 150M Americans with employer coverage who no longer have to worry about lifetime or annual limits."";""{CoverageMatters}"";""{}"";0;30;;"
"822093549533597696;231510077;""2017-01-19 14:49:10"";""RT @KarinaKling: Speaker Straus Suggests Gov. Abbott Weigh in on """"Bathroom Bill"""" https://t.co/8z9MBaOEUY #txlege #bathroombill"";""{txlege","bathroombill}"";""{https://t.co/8z9MBaOEUY}"";0;3;;"
"27239960361;21157904;""2010-10-13 13:18:17"";""Proud to have the endorsement of the Asheville Citizen-Times (@asheville): http://bit.ly/atMks6 #ncsen #ncgop"";""{ncsen","ncgop}"";""{}"";0;4;;"
"830488487002591232;30231573;""2017-02-11 18:47:39"";""Evil Begets Evil."

"#ResistTrump #MoralMarch https://t.co/KrkGyVXDng"";""{ResistTrump","MoralMarch}"";""{}"";309;237;;"
"702131165860380672;248495200;""2016-02-23 14:01:29"";""Thanks for highlighting #FasterCareforVets last night @ABC @DavidMuir @WrightUps! Great to see growing support behind #HR4352 in Congress."";""{FasterCareforVets","HR4352}"";""{}"";16;3;;"
"759154234679894016;245408102;""2016-07-29 22:30:48"";""Cindy Schmit is nominated for The Helping Heroes Award in the #IL10 Leadership Awards. VOTE NOW:  https://t.co/HACPvCQ0qc"";""{IL10}"";""{https://t.co/HACPvCQ0qc}"";0;1;;"
"621777963114176512;27676828;""2015-07-16 20:26:33"";""RT @MarkBarrettACT: Bills from @SenThomTillis @PatrickMcHenry would allow eugenics victims to keep U.S. benefits http://t.co/5KkKaXjDVP #av..."";""{}"";""{http://t.co/5KkKaXjDVP}"";0;5;;"
"689994757007921154;17976923;""2016-01-21 02:15:44"";""Waitsburg Conversation with Cathy: Join me tomorrow at 2:30pm -- more here: https://t.co/fZyC5MiE4O"";""{}"";""{https://t.co/fZyC5MiE4O}"";0;1;;"
"656995503234793472;515822213;""2015-10-22 00:48:29"";""Thanks Harold from Missoula for the great question about climate change. We see the effects firsthand in MT. #TesterTownHall #mtpol"";""{TesterTownHall","mtpol}"";""{}"";2;2;;"
"608618251220848640;117777832;""2015-06-10 12:54:33"";""RT: Next TUES #HelpingFamiliesInMentalHealthCrisisAct @HouseCommerce hearing on #HR2646 a """"landmark"""" bill! http://t.co/AT4Tvk6Xed @RepEBJ"";""{HelpingFamiliesInMentalHealthCrisisAct","HR2646}"";""{http://t.co/AT4Tvk6Xed}"";1;5;;"
"571483923324260352;27754737;""2015-02-28 01:35:59"";""That awkward moment when Republicans scream about the ISIS threat and then forget to fund the Department of Homeland Security. Oops!"";""{}"";""{}"";318;349;;"
"603249813279375361;1531521632;""2015-05-26 17:22:17"";""With Andy Ginther", President of @ColumbusCouncil," &amp; Elder Larry Price at @IMPACTCA 4th Annual Ripple of Hope Awards http://t.co/FV1OV07mvy"";""{}"";""{}"";1;0;;"
"76017868667486209;15160884;""2011-06-01 20:10:46"";""Working to make international religious freedom a greater priority.  'RT' if you support this effort: http://ow.ly/57YwV  #chinacaucus"";""{chinacaucus}"";""{}"";0;2;;"
"535148379928788993;15442036;""2014-11-19 19:11:31"";""I'm heading to the floor with my colleagues now to discuss why President Obama must act on #immigration. http://t.co/17hdChKraB"";""{immigration}"";""{http://t.co/17hdChKraB}"";23;28;;"
"725877448823439360;237348797;""2016-04-29 02:40:44"";""RT @HouseJudiciary: From @GOPoversight &amp; @jasoninthehouse: ICE under fire for releasing thousands of illegal immigrants with rap sheets htt..."";""{}"";""{}"";0;151;;"
"628653434544214017;1060984272;""2015-08-04 19:47:13"";""Wishing @POTUS a very happy birthday today! #44Turns54"";""{44Turns54}"";""{}"";1;0;;"
"273845465559220224;24735461;""2012-11-28 17:47:02"";""Thanks to the @RedCross for hosting a #HolidayMailforHeroes event at the US Capitol today. http://t.co/LMlhxR29 PHOTO: http://t.co/bCYvoR16"";""{HolidayMailforHeroes}"";""{http://t.co/LMlhxR29}"";0;0;;"
"778257861403172865;229966028;""2016-09-20 15:41:48"";""#Iran President's visit to #Cuba &amp; #Venezuela should alarm all Americans https://t.co/9ASQeDmBQJ"";""{Iran",Cuba,"Venezuela}"";""{https://t.co/9ASQeDmBQJ}"";46;53;;"
"746036651873411072;242555999;""2016-06-23 17:46:13"";""RT @QuonsetRI: New $625K  grant from @US_EDA wud not have been possible w/o support from @SenJackReed @SenWhitehouse @jimlangevin https://t..."";""{}"";""{}"";0;5;;"
"486240769041522689;600463589;""2014-07-07 20:10:07"";""A true solution requires broad fiscal policy reform. Read my op-ed here: http://t.co/vcyX1wcBeo  #idpol (2/2)"";""{idpol}"";""{http://t.co/vcyX1wcBeo}"";3;6;;"
"849992787713904640;30231573;""2017-04-06 14:30:47"";""He's robbing us blind right before our very eyes. #resist https://t.co/PZQlLswJRv"";""{resist}"";""{}"";43;44;;"
"220585995173769217;88784440;""2012-07-04 18:32:54"";""@bigmikecoyle I have been monitoring the Alpine fire closely with the local and national leaders of the Forest Service."";""{}"";""{}"";0;0;;220301021900046338"
"438745484836892673;74198348;""2014-02-26 18:40:49"";""This morning"," Congressman Poe met with Cindy McCain to discuss ways they can work together to raise awareness... http://t.co/3KNILntHnY"";""{}"";""{http://t.co/3KNILntHnY}"";2;3;;"
"793136071886471168;742735530287304704;""2016-10-31 17:02:29"";""Coming soon to wallets near you. #ObamacareHorror https://t.co/EcQy97HBla"";""{ObamacareHorror}"";""{}"";8;8;;"
"388159350315163648;33563161;""2013-10-10 04:29:35"";""RT @SenPaulStrauss: @RepJoseSerrano - Congratulations on your recognition by @DC_Vote as a 2013 Champion of Democracy - glad to have you wa..."";""{}"";""{}"";0;2;;"
"738769176903462917;47798449;""2016-06-03 16:27:52"";""Today's weak jobs report shows a record low labor force participation rate. We're working to change that: https://t.co/Nx6Hkzq5Aq"";""{}"";""{https://t.co/Nx6Hkzq5Aq}"";15;14;;"
"796094550565679107;2968007206;""2016-11-08 20:58:26"";""Today is #ElectionDay! There is still time to cast your ballot. To find your polling place in #CA11"," visit: https://t.co/u8IFoYgOlZ"";""{ElectionDay","CA11}"";""{https://t.co/u8IFoYgOlZ}"";6;0;;"
"336955772388925440;581141508;""2013-05-21 21:24:51"";""Congrats to the Lucas County Port Authority on breaking ground today on the new roadway @ Overland Industrial Park! #OhioInfrastructure"";""{OhioInfrastructure}"";""{}"";1;2;;"
"184420650465755136;92186819;""2012-03-26 23:24:44"";""the passage of the Hawaiian Homes Commission Act as a Member of Congress"," and leadership during a critical period in the history of Hawai'i."";""{}"";""{}"";0;0;;"
"824683235816906753;264219447;""2017-01-26 18:19:39"";""Great to visit w/ @POTUS &amp; @VP ahead of the President's remarks at the Republican policy meeting today. https://t.co/fprD3gRNgU"";""{}"";""{}"";46;16;;"
"688006843176714240;42337890;""2016-01-15 14:36:28"";""RT @jfradioshow: There's no way to vet these war torn countries.We need a pause on these Syrian refugees &amp; we need to  redirect our resourc..."";""{}"";""{}"";0;1;;"
"757564296628932608;217543151;""2016-07-25 13:12:57"";""The Upstate and the Lowcountry working together through the inland port - helping drive our state's economy forward! https://t.co/HwUVxoky1H"";""{}"";""{https://t.co/HwUVxoky1H}"";47;15;;"
"231015860930768897;296245061;""2012-08-02 13:17:27"";""RT @NEFarmBureau: Nebraska Farm Bureau is offering a free webinar Monday to help farmers and ranchers with drought-related issues.... ht ..."";""{}"";""{}"";0;2;;"
"742471970332266497;236916916;""2016-06-13 21:41:26"";""RT @SpeakerRyan: The flags at the @USCapitol fly at half-staff in memory of the innocent lives lost in the Orlando terrorist attack. https:..."";""{}"";""{}"";0;521;;"
"608726174857068544;193872188;""2015-06-10 20:03:24"";""We need to find a way to provide for our national security needs without relying on contingency war funds. #HR2685"";""{HR2685}"";""{}"";0;1;;"
"443720241164845056;108376246;""2014-03-12 12:08:44"";""On the cspanwj set talking to @gretabrawner &amp; taking your calls shortly. Tune in now! http://t.co/BDCw3qVohD"";""{}"";""{}"";3;13;;"
"636633056795852800;221162525;""2015-08-26 20:15:23"";""Great to visit Bradford"," Pa. in McKean county this week! http://t.co/JhxxEV5yIe"";""{}"";""{http://t.co/JhxxEV5yIe}"";0;3;;"
"524234761150402561;264219447;""2014-10-20 16:24:41"";""In this week's #WickerReport: An update on the implementation of the #FarmBill &amp; what it means for #Mississippi. http://t.co/d8nDwqCGM0"";""{WickerReport",FarmBill,"Mississippi}"";""{http://t.co/d8nDwqCGM0}"";2;0;;"
"809418339143524352;20467163;""2016-12-15 15:22:24"";""Sad news. This is why I'm fighting to keep strong federal protections for the manatee! #sayfie https://t.co/a47sItI9Id"";""{sayfie}"";""{https://t.co/a47sItI9Id}"";8;7;;"
"451377546907877376;57065141;""2014-04-02 15:16:08"";""RT @Automotive_News: McCaskill: A follow-up hearing is likely. #GMrecallAN"";""{GMrecallAN}"";""{}"";0;3;;"
"817438890063777792;933261786;""2017-01-06 18:33:13"";""RT @scalzi: i.e."," """"If you're ever mean to us we'll be happy to doxx you and put your deets out there so adolescent shitlords can swat you f..."";""{}"";""{}"";0;838;;"
"626193559545364480;2856787757;""2015-07-29 00:52:33"";""I introduced a bill alongside many of my Senate colleagues to protect women's health &amp; defund #PlannedParenthood: http://t.co/xtcSyNKyWi"";""{PlannedParenthood}"";""{http://t.co/xtcSyNKyWi}"";208;162;;"
"482155807543664640;1074480192;""2014-06-26 13:37:57"";""We have a humanitarian crisis on our border. We must enforce the rule of law and finally #SecureTheBorder! https://t.co/is8tcCOCbw"";""{SecureTheBorder}"";""{https://t.co/is8tcCOCbw}"";180;339;;"
"636986168127696896;3091316093;""2015-08-27 19:38:31"";""Thanks for coming by! https://t.co/zCeFtkuCf8"";""{}"";""{https://t.co/zCeFtkuCf8}"";3;2;;"
"360150348121387008;229966028;""2013-07-24 21:31:48"";""Obama Official """"Can't Answer"""" Simple #ObamaCare Question From @MarcoRubio: http://t.co/NObeUHsc54 VIDEO: http://t.co/QFvoBD7mdT"";""{ObamaCare}"";""{http://t.co/NObeUHsc54","http://t.co/QFvoBD7mdT}"";0;7;;"
"659076412134019072;88806753;""2015-10-27 18:37:16"";""My thoughts on the bipartisan budget agreement this morning on @cspanwj. I'm encouraged by what I've heard so far. https://t.co/eNIt7O4REE"";""{}"";""{https://t.co/eNIt7O4REE}"";4;2;;"
"572550081821470720;993153006;""2015-03-03 00:12:31"";""RT @UIFedRelations: .@HouseAgNews research subcmte chair @RodneyDavis underscores value of @USDA_NIFA funding at @APLU_GovAffairs mtg http:..."";""{}"";""{}"";0;2;;"
"523970279727697921;20053279;""2014-10-19 22:53:44"";""On the 4th Day", God made 2 great lights - the greater to rule the day. On the 7th Day," God rested. Believe. http://t.co/x42bNRE5tc"";""{}"";""{}"";0;0;;"
"520667634707083264;1243902714;""2014-10-10 20:10:12"";""55% of those who'd benefit from min wage raise are women: that's 14 million women struggling to get by #RaiseTheWage http://t.co/MABR3myduJ"";""{RaiseTheWage}"";""{http://t.co/MABR3myduJ}"";0;4;;"
"167376130565877761;18030431;""2012-02-08 22:35:53"";""Carter Video Archives (Broadcasting live at http://t.co/6okibciO)"";""{}"";""{http://t.co/6okibciO}"";0;0;;"
"628309461954793472;76456274;""2015-08-03 21:00:23"";""Nearly 70","000 people in #Michigan rely on preventive care to keep themselves and their families healthy #StandwithPP http://t.co/3ZKkPV4KoZ"";""{Michigan","StandwithPP}"";""{}"";7;12;;"
"316243313164439552;242873057;""2013-03-25 17:40:56"";""In Grand Junction I had the opportunity to chat with these grads on their big day"," as well as snap a photo for them http://t.co/BBjOD34fvg"";""{}"";""{}"";1;0;;"
"4037185388;25086658;""2009-09-16 20:13:57"";""PoseyAmendment AdvanceVehicle Sept16",2009: 

PoseyAmendment AdvanceVehicle Sept16,2009

From.. http://bit.ly/UmW53
" #fltcot  #politics"";""{fltcot","politics}"";""{}"";0;0;;"
"824387627776348160;2962868158;""2017-01-25 22:45:01"";""Comprehensive immigration reform that doesn't attack immigrants or divide families has bipartisan support &amp; wld give the economy a big boost"";""{}"";""{}"";68;16;;"
"651854638866632704;111721601;""2015-10-07 20:20:31"";"".@YellowstoneNPS's having their busiest year on record! Be part of the record breaking year &amp; visit YNP! http://t.co/q7E6zKMgHL"";""{}"";""{http://t.co/q7E6zKMgHL}"";1;0;;"
"443884228821151745;16102244;""2014-03-12 23:00:21"";""ICYMI: Secretary Sebelius can't promise Rep. Reichert that there will be no more #Obamacare delays: http://t.co/1nSXuRK8Qy"";""{Obamacare}"";""{http://t.co/1nSXuRK8Qy}"";2;3;;"
"449621402547519488;23600262;""2014-03-28 18:57:50"";""Arm in arm w/ colleague &amp; fellow SNCC worker @RepJohnLewis crossing the Edmund Pettus bridge in Alabama this month http://t.co/GHOhxJWQRG"";""{}"";""{}"";3;4;;"
"732541279305793536;1065995022;""2016-05-17 12:00:25"";""My staff will hold office hours today at Medaryville Town Hall 10-11am ET. Details here --&gt; https://t.co/a03rUEuNKN https://t.co/8mluHsV5Op"";""{}"";""{https://t.co/a03rUEuNKN}"";0;0;;"
"149222724118654976;26103389;""2011-12-20 20:20:44"";""Won the Metro Nashville 'Food Fight' w/Mayor Dean - Real winners are those who depend on the great work of Second Harvest! #giveback"";""{giveback}"";""{}"";0;4;;"
"807446888697958400;134249298;""2016-12-10 04:48:34"";""""""no puppet"," no puppet.""""-@realDonaldTrump #Russia https://t.co/kC1ybyWjKP"";""{Russia}"";""{https://t.co/kC1ybyWjKP}"";0;0;;"
"810311712083742720;20053279;""2016-12-18 02:32:21"";"".@CityofStafford City Hall is in the holiday spirit! #TX22Celebrates https://t.co/fVgIbpTuYQ"";""{TX22Celebrates}"";""{}"";3;1;;"
"747493122175700992;258900199;""2016-06-27 18:13:42"";""RT @CoreyinNYC: Honored to stand among so many heroes today to welcome the #StonewallNationalMonument - history was made today!!! https://t..."";""{StonewallNationalMonument}"";""{}"";0;13;;"
"845379795252842498;584912320;""2017-03-24 21:00:24"";""RT @CWAUnion: The decision by @HouseGOP to pull its health care proposal is reflection of the power that ordinary Americans have. https://t..."";""{}"";""{}"";0;16;;"
"750672391337041920;155669457;""2016-07-06 12:46:59"";""RT @RepSpeier: Standing with gun violence survivors to tell @SpeakerRyan: @NRA-sponsored bills are not the way to #DisarmHate. https://t.co..."";""{DisarmHate}"";""{}"";0;310;;"
"454276151222222848;124224165;""2014-04-10 15:14:09"";""The DOTCOM Act is a deliberate &amp; transparent next step to ensure freedom remains the principal tenet of the Internet. #ICANN #OpenInternet"";""{ICANN","OpenInternet}"";""{}"";2;5;;"
"766713688971620356;194233791;""2016-08-19 19:09:22"";""Great news for @cityofokc. A new report shows it is the sixth-top destination for millennials. https://t.co/9mkSXH2qpz"";""{}"";""{https://t.co/9mkSXH2qpz}"";7;4;;"
"766409372419264513;1080844782;""2016-08-18 23:00:08"";""#KyrstenMeansBusiness at @rushfoot. We're working to ensure the VA covers the cost of these prosthetics for #AZvets. https://t.co/PEyyhmbNfg"";""{KyrstenMeansBusiness","AZvets}"";""{}"";9;7;;"
"842811649467863041;2914515430;""2017-03-17 18:55:30"";""Wherever you go and whatever you do",
May the luck of the Irish be there with you 
"Happy #StPatricksDay everyone"";""{StPatricksDay}"";""{}"";13;1;;"
"324212965849042944;235217558;""2013-04-16 17:29:29"";""The government wastes almost $100 billion on duplicative programs yearly. I introduced a bill to cut this #FedWaste: http://t.co/xirAE2aJ1V"";""{FedWaste}"";""{http://t.co/xirAE2aJ1V}"";0;2;;"
"564807794927607808;787373558;""2015-02-09 15:27:26"";""RT @OversightDems: RELEASE: @RepCummings and @RepStephenLynch Release New Report On Need To Fill Critical Gaps In Federal Workforce http://..."";""{}"";""{}"";0;11;;"
"740595387732504576;1499993378;""2016-06-08 17:24:34"";""Do you remember last September when Pope Francis toured the US? One stop he made was to Congress where he... https://t.co/4vDJxGxxjL"";""{}"";""{https://t.co/4vDJxGxxjL}"";1;1;;"
"593780033908510720;48086014;""2015-04-30 14:12:46"";""Obama promotes reading through e-books"," library program - http://t.co/bJiZhI8Rvy http://t.co/Mqk9ZvstZ9"";""{}"";""{http://t.co/bJiZhI8Rvy","http://t.co/Mqk9ZvstZ9}"";0;0;;"
"628972265959518208;2891210047;""2015-08-05 16:54:08"";""Speaking on Senate floor at 1pm (9am AKST) on my """"RED Tape Act"," freezing number of fed. regulations. Watch here: http://t.co/WB7QTFxGic"";""{}"";""{http://t.co/WB7QTFxGic}"";3;3;;"
"556229066505093121;281540744;""2015-01-16 23:18:38"";""Spoke w/ @theledger this wk &amp; shared my goal to implement a principle-based process in Washington http://t.co/9Fe6As7kiW"";""{}"";""{http://t.co/9Fe6As7kiW}"";4;5;;"
"243402217476997120;16256269;""2012-09-05 17:36:25"";""RT .@GOPconference Dem Senate = no budget in 3 years. President = no votes for his. Debt = $16 trillion. WATCH: http://t.co/qew0aRRK"";""{}"";""{http://t.co/qew0aRRK}"";0;1;;"
"542826814310469632;18695134;""2014-12-10 23:42:52"";""My #Venezuela bill heads to WH"," signaling a huge victory for Venezuelans. @NicolasMaduro can't hide from his crimes. http://t.co/AHpO3shmZg"";""{Venezuela}"";""{http://t.co/AHpO3shmZg}"";21;116;;"
"793552622821187585;245451804;""2016-11-01 20:37:43"";""It's #LatinaEqualPayDay. Congress needs to work together to pass the Paycheck Fairness Act to help ensure equal pay for all. #EqualPayNow"";""{LatinaEqualPayDay","EqualPayNow}"";""{}"";14;13;;"
"789218148373389315;2930635215;""2016-10-20 21:34:04"";""RT @HouseGOP: .@RepNewhouse explains why it's critical to restore Article I &amp; uphold the people's voice in representative govt https://t.co..."";""{}"";""{}"";0;27;;"
"271265036037656576;194233791;""2012-11-21 14:53:19"";""ICYMI"," here's my interview last night with @GretaWire on @FoxNews ... http://t.co/aQzlGdRM"";""{}"";""{http://t.co/aQzlGdRM}"";0;3;;"
"631942231641817088;1077446982;""2015-08-13 21:35:43"";""Looking forward to visiting the Highland Lakes Pregnancy Resource Center tomorrow. We must #defundPP and protect the sanctity of life!"";""{defundPP}"";""{}"";0;0;;"
